MovieId,imdbId,title,genres,Year,Avg rating,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,imdb links
30816,0293508,"Phantom of the Opera, The (2004)",Drama|Romance,2004,3.166666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0293508
30822,0385267,In Good Company (2004),Comedy|Drama,2004,3.454545455,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0385267
30825,0290002,Meet the Fockers (2004),Comedy,2004,3.106060606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0290002
31221,0357277,Elektra (2005),Action|Adventure|Crime|Drama,2005,2.05,1,1,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0357277
31410,0363163,"Downfall (Untergang, Der) (2004)",Drama,2004,3.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0363163
31433,0372532,"Wedding Date, The (2005)",Comedy|Romance,2005,3.136363636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0372532
31658,0347149,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,2004,4.075,0,1,1,0,0,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0347149
31685,0386588,Hitch (2005),Comedy|Romance,2005,3.166666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0386588
31696,0360486,Constantine (2005),Action|Fantasy|Horror|Thriller,2005,3.471428571,1,0,0,0,0,0,0,0,1,1,0,0,0,1,https://www.imdb.com/title/tt0360486
31878,0373074,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,2004,3.578947368,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0373074
32029,0340163,Hostage (2005),Action|Crime|Drama|Thriller,2005,3.05,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0340163
32031,0358082,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2005,3.026315789,0,1,1,1,1,0,0,0,1,0,0,0,1,0,https://www.imdb.com/title/tt0358082
32587,0401792,Sin City (2005),Action|Crime|Mystery|Thriller,2005,3.857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,1,https://www.imdb.com/title/tt0401792
33004,0371724,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,2005,3.420454545,0,1,0,0,1,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0371724
33162,0320661,Kingdom of Heaven (2005),Action|Drama|Romance,2005,3.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0320661
33166,0375679,Crash (2004),Crime|Drama,2004,3.89,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0375679
33493,0121766,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,2005,3.429487179,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0121766
33615,0351283,Madagascar (2005),Adventure|Animation|Children|Comedy,2005,3.375,0,1,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0351283
33660,0352248,Cinderella Man (2005),Drama|Romance,2005,4.088235294,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0352248
33679,0356910,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,2005,3.279661017,1,1,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0356910
33794,0372784,Batman Begins (2005),Action|Crime,2005,3.862068966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0372784
33836,0374536,Bewitched (2005),Comedy|Fantasy|Romance,2005,2.269230769,0,0,0,0,1,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0374536
34048,0407304,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,2005,3.15,1,1,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0407304
34072,0428803,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,2005,3.555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0428803
34150,0120667,Fantastic Four (2005),Action|Adventure|Sci-Fi,2005,2.763888889,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0120667
34162,0396269,Wedding Crashers (2005),Comedy|Romance,2005,3.50862069,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0396269
34319,0399201,"Island, The (2005)",Action|Sci-Fi|Thriller,2005,3.35483871,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0399201
34405,0379786,Serenity (2005),Action|Adventure|Sci-Fi,2005,3.94,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0379786
34437,0412019,Broken Flowers (2005),Comedy|Drama,2005,3.476190476,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0412019
34520,0377818,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,2005,2.083333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0377818
35836,0405422,"40-Year-Old Virgin, The (2005)",Comedy|Romance,2005,3.547297297,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0405422
36401,0355295,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,2005,2.625,0,0,0,0,1,0,0,0,1,1,0,0,0,1,https://www.imdb.com/title/tt0355295
36517,0387131,"Constant Gardener, The (2005)",Drama|Thriller,2005,3.461538462,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0387131
36519,0388482,Transporter 2 (2005),Action|Crime|Thriller,2005,3.21875,1,0,0,0,0,1,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0388482
36529,0399295,Lord of War (2005),Action|Crime|Drama|Thriller,2005,3.714285714,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0399295
36708,0385690,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,2005,3.708333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0385690
37380,0419706,Doom (2005),Action|Horror|Sci-Fi,2005,2.15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,https://www.imdb.com/title/tt0419706
37384,0348333,Waiting... (2005),Comedy,2005,3.269230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0348333
37386,0402022,Aeon Flux (2005),Action|Sci-Fi,2005,2.761904762,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0402022
37727,0408790,Flightplan (2005),Action|Drama|Thriller,2005,2.863636364,1,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0408790
37729,0121164,Corpse Bride (2005),Animation|Comedy|Fantasy|Romance,2005,3.534090909,0,0,1,0,1,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0121164
37733,0399146,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,2005,3.5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0399146
37741,0379725,Capote (2005),Crime|Drama,2005,3.869565217,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0379725
37830,0385700,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,2004,3.55,1,1,1,0,0,0,0,0,1,0,0,0,1,0,https://www.imdb.com/title/tt0385700
38038,0312004,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,2005,3.633333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0312004
38061,0373469,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,2005,4.071428571,0,0,0,0,1,1,0,0,0,0,1,0,0,1,https://www.imdb.com/title/tt0373469
39183,0388795,Brokeback Mountain (2005),Drama|Romance,2005,3.558823529,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0388795
39292,0433383,"Good Night, and Good Luck. (2005)",Crime|Drama,2005,3.775,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0433383
39446,0432348,Saw II (2005),Horror|Thriller,2005,2.807692308,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://www.imdb.com/title/tt0432348
40278,0418763,Jarhead (2005),Action|Drama,2005,3.676470588,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0418763
40583,0365737,Syriana (2005),Drama|Thriller,2005,3.53125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0365737
40629,0414387,Pride & Prejudice (2005),Drama|Romance,2005,3.555555556,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0414387
40732,0435625,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,2005,3.545454545,0,1,0,0,0,0,0,1,0,1,0,0,0,1,https://www.imdb.com/title/tt0435625
40815,0330373,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller,2005,3.816901408,0,1,0,0,0,0,0,0,1,0,0,0,0,1,https://www.imdb.com/title/tt0330373
40819,0358273,Walk the Line (2005),Drama|Romance,2005,3.756410256,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0358273
40826,0294870,Rent (2005),Drama|Romance,2005,3.15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0294870
41285,0416320,Match Point (2005),Crime|Drama|Romance,2005,3.441176471,0,0,0,0,0,1,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0416320
41566,0363771,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,2005,3.443548387,0,1,0,1,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0363771
41569,0360717,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,2005,3.4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,https://www.imdb.com/title/tt0360717
41997,0408306,Munich (2005),Action|Crime|Drama|Thriller,2005,3.80952381,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0408306
42011,0369441,Fun with Dick and Jane (2005),Comedy|Crime,2005,2.181818182,0,0,0,0,1,1,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0369441
42723,0450278,Hostel (2005),Horror,2005,2.863636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0450278
42738,0401855,Underworld: Evolution (2006),Action|Fantasy|Horror,2006,3.09375,1,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.imdb.com/title/tt0401855
43928,0370032,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,2006,1.923076923,1,0,0,0,0,0,0,0,1,0,0,0,1,1,https://www.imdb.com/title/tt0370032
44022,0438097,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,2006,3.217391304,0,1,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0438097
44191,0434409,V for Vendetta (2006),Action|Sci-Fi|Thriller,2006,3.885,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0434409
44195,0427944,Thank You for Smoking (2006),Comedy|Drama,2006,4.027777778,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0427944
44199,0454848,Inside Man (2006),Crime|Drama|Thriller,2006,3.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0454848
44555,0405094,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,2006,4.117647059,0,0,0,0,0,0,0,1,0,0,0,1,0,1,https://www.imdb.com/title/tt0405094
44665,0425210,Lucky Number Slevin (2006),Crime|Drama|Mystery,2006,3.855263158,0,0,0,0,0,1,0,1,0,0,1,0,0,0,https://www.imdb.com/title/tt0425210
44761,0393109,Brick (2005),Crime|Drama|Mystery,2005,3.875,0,0,0,0,0,1,0,1,0,0,1,0,0,0,https://www.imdb.com/title/tt0393109
44840,0437863,"Benchwarmers, The (2006)",Comedy,2006,2.772727273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0437863
44972,0362120,Scary Movie 4 (2006),Comedy|Horror,2006,2.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0362120
44974,0424136,Hard Candy (2005),Drama|Thriller,2005,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0424136
45081,0384537,Silent Hill (2006),Fantasy|Horror|Thriller,2006,2.958333333,0,0,0,0,0,0,0,0,1,1,0,0,0,1,https://www.imdb.com/title/tt0384537
45186,0317919,Mission: Impossible III (2006),Action|Adventure|Thriller,2006,3.589285714,1,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0317919
45431,0327084,Over the Hedge (2006),Adventure|Animation|Children|Comedy,2006,3.428571429,0,1,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0327084
45447,0382625,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,2006,3.12244898,0,0,0,0,0,0,0,1,0,0,1,0,0,1,https://www.imdb.com/title/tt0382625
45499,0376994,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,2006,3.355769231,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0376994
45501,0452594,"Break-Up, The (2006)",Comedy|Drama|Romance,2006,2.590909091,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0452594
45517,0317219,Cars (2006),Animation|Children|Comedy,2006,3.37804878,0,0,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0317219
45666,0457510,Nacho Libre (2006),Comedy,2006,2.464285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0457510
45668,0410297,"Lake House, The (2006)",Drama|Fantasy|Romance,2006,3.1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,https://www.imdb.com/title/tt0410297
45672,0389860,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,2006,2.97826087,0,1,0,0,1,0,0,1,1,0,0,1,0,0,https://www.imdb.com/title/tt0389860
45720,0458352,"Devil Wears Prada, The (2006)",Comedy|Drama,2006,3.558823529,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0458352
45722,0383574,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,2006,3.506944444,1,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0383574
45728,0424345,Clerks II (2006),Comedy,2006,3.884615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0424345
45880,0422720,Marie Antoinette (2006),Drama|Romance,2006,3.192307692,0,0,0,0,0,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0422720
45950,0497116,"Inconvenient Truth, An (2006)",Documentary,2006,3.576923077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0497116
46335,0463985,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,2006,2.090909091,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0463985
46530,0348150,Superman Returns (2006),Action|Adventure|Sci-Fi,2006,3.08,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0348150
46578,0449059,Little Miss Sunshine (2006),Adventure|Comedy|Drama,2006,3.883116883,0,1,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0449059
46723,0449467,Babel (2006),Drama|Thriller,2006,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0449467
46965,0417148,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,2006,2.642857143,1,0,0,0,1,0,0,0,0,1,0,0,0,1,https://www.imdb.com/title/tt0417148
46970,0415306,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,2006,3.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0415306
46972,0477347,Night at the Museum (2006),Action|Comedy|Fantasy,2006,3.239130435,1,0,0,0,1,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0477347
46976,0420223,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,2006,3.693181818,0,0,0,0,1,0,0,1,1,0,0,1,0,0,https://www.imdb.com/title/tt0420223
47044,0430357,Miami Vice (2006),Action|Crime|Drama|Thriller,2006,2.75,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0430357
47099,0454921,"Pursuit of Happyness, The (2006)",Drama,2006,3.793478261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0454921
47200,0479884,Crank (2006),Action|Thriller,2006,3.428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0479884
47518,0384793,Accepted (2006),Comedy,2006,2.928571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0384793
47610,0443543,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,2006,3.779069767,0,0,0,0,0,0,0,1,1,0,1,1,0,0,https://www.imdb.com/title/tt0443543
47629,0436697,The Queen (2006),Drama,2006,3.730769231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0436697
47997,0387808,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,2006,3.722222222,0,1,0,0,1,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0387808
48043,0414993,"Fountain, The (2006)",Drama|Fantasy|Romance,2006,3.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,https://www.imdb.com/title/tt0414993
48082,0354899,"Science of Sleep, The (La science des rÃªves) (2006)",Comedy|Drama|Fantasy|Romance,2006,3.863636364,0,0,0,0,1,0,0,1,1,0,0,1,0,0,https://www.imdb.com/title/tt0354899
48304,0472043,Apocalypto (2006),Adventure|Drama|Thriller,2006,3.605263158,0,1,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0472043
48385,0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006,3.346153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0443453
48394,0457430,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,2006,3.814814815,0,0,0,0,0,0,0,1,1,0,0,0,0,1,https://www.imdb.com/title/tt0457430
48516,0407887,"Departed, The (2006)",Crime|Drama|Thriller,2006,4.252336449,0,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0407887
48738,0455590,"Last King of Scotland, The (2006)",Drama|Thriller,2006,3.975,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0455590
48774,0206634,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006,3.9453125,1,1,0,0,0,0,0,1,0,0,0,0,1,1,https://www.imdb.com/title/tt0206634
48780,0482571,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,2006,4.005555556,0,0,0,0,0,0,0,1,0,0,1,0,1,1,https://www.imdb.com/title/tt0482571
48783,0418689,Flags of Our Fathers (2006),Drama,2006,3.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0418689
48877,0489270,Saw III (2006),Crime|Horror|Thriller,2006,3.045454545,0,0,0,0,0,1,0,0,0,1,0,0,0,1,https://www.imdb.com/title/tt0489270
49272,0381061,Casino Royale (2006),Action|Adventure|Thriller,2006,3.944444444,1,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0381061
49274,0366548,Happy Feet (2006),Adventure|Animation|Children|Comedy,2006,2.681818182,0,1,1,1,1,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0366548
49278,0453467,DÃ©jÃ  Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,2006,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0453467
49286,0457939,"Holiday, The (2006)",Comedy|Romance,2006,3.208333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0457939
49530,0450259,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller,2006,3.764150943,1,1,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0450259
49649,0449010,Eragon (2006),Action|Adventure|Fantasy,2006,2.333333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0449010
49651,0479143,Rocky Balboa (2006),Action|Drama,2006,3.321428571,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0479143
50068,0498380,Letters from Iwo Jima (2006),Drama,2006,3.705882353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0498380
50794,0475394,Smokin' Aces (2006),Action|Crime|Drama|Thriller,2006,3.1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0475394
50872,0382932,Ratatouille (2007),Animation|Children|Drama,2007,3.868055556,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0382932
51077,0259324,Ghost Rider (2007),Action|Fantasy|Thriller,2007,2.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.imdb.com/title/tt0259324
51084,0758766,Music and Lyrics (2007),Comedy|Romance,2007,3.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0758766
51086,0481369,"Number 23, The (2007)",Drama|Mystery|Thriller,2007,2.928571429,0,0,0,0,0,0,0,1,0,0,1,0,0,1,https://www.imdb.com/title/tt0481369
51255,0425112,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,2007,4.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,https://www.imdb.com/title/tt0425112
51412,0435705,Next (2007),Action|Sci-Fi|Thriller,2007,2.821428571,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0435705
51540,0443706,Zodiac (2007),Crime|Drama|Thriller,2007,3.710526316,0,0,0,0,0,1,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0443706
51662,0416449,300 (2007),Action|Fantasy,2007,3.68125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0416449
51935,0822854,Shooter (2007),Action|Drama|Thriller,2007,3.86,1,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0822854
52245,0445934,Blades of Glory (2007),Comedy|Romance,2007,3.088235294,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0445934
52281,0462322,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,2007,3.425925926,1,0,0,0,0,1,0,0,0,1,0,0,1,1,https://www.imdb.com/title/tt0462322
52287,0396555,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007,3.545454545,1,1,1,1,1,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0396555
52328,0448134,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,2007,3.642857143,0,1,0,0,0,0,0,1,0,0,0,0,1,1,https://www.imdb.com/title/tt0448134
52458,0486822,Disturbia (2007),Drama|Thriller,2007,3.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.imdb.com/title/tt0486822
52604,0488120,Fracture (2007),Crime|Drama|Mystery|Thriller,2007,3.666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,1,https://www.imdb.com/title/tt0488120
52722,0413300,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller,2007,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0413300
52973,0478311,Knocked Up (2007),Comedy|Drama|Romance,2007,3.653846154,0,0,0,0,1,0,0,1,0,0,0,1,0,0,https://www.imdb.com/title/tt0478311
52975,0427327,Hairspray (2007),Comedy|Drama,2007,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0427327
53000,0463854,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,2007,3.595238095,0,0,0,0,0,0,0,0,0,1,0,0,1,1,https://www.imdb.com/title/tt0463854
53121,0413267,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,2007,3.023809524,0,1,1,1,1,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0413267
53125,0449088,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,2007,3.4375,1,1,0,0,1,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0449088
53322,0496806,Ocean's Thirteen (2007),Crime|Thriller,2007,3.484848485,0,0,0,0,0,1,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0496806
53464,0486576,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2007,2.575,1,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0486576
53519,1028528,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,2007,3.134615385,1,1,0,0,0,1,0,0,0,1,0,0,0,1,https://www.imdb.com/title/tt1028528
53894,0386032,Sicko (2007),Documentary|Drama,2007,3.714285714,0,0,0,0,0,0,1,1,0,0,0,0,0,0,https://www.imdb.com/title/tt0386032
53953,0450385,1408 (2007),Drama|Horror|Thriller,2007,3.16,0,0,0,0,0,0,0,1,0,1,0,0,0,1,https://www.imdb.com/title/tt0450385
53972,0337978,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,2007,3.40625,1,1,0,0,0,1,0,0,0,0,0,0,0,1,https://www.imdb.com/title/tt0337978
53993,0413099,Evan Almighty (2007),Comedy|Fantasy,2007,2.538461538,0,0,0,0,1,0,0,0,1,0,0,0,0,0,https://www.imdb.com/title/tt0413099
53996,0418279,Transformers (2007),Action|Sci-Fi|Thriller,2007,3.346153846,1,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.imdb.com/title/tt0418279
54001,0373889,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy,2007,3.862068966,0,1,0,0,0,0,0,1,1,0,0,0,0,0,https://www.imdb.com/title/tt0373889
54004,0762107,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2007,3.454545455,0,0,0,0,1,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0762107
54190,0445922,Across the Universe (2007),Drama|Fantasy|Romance,2007,4.045454545,0,0,0,0,0,0,0,1,1,0,0,1,0,0,https://www.imdb.com/title/tt0445922
54259,0486655,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2007,3.602941176,0,1,0,0,1,0,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0486655
