MovieId,imdbId,title,genres,Year,Avg rating,,,,,,,,,,,,,,
46723,449467,Babel (2006),Drama|Thriller,2006,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46965,417148,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,2006,2.642857143,1,0,0,0,1,0,0,0,0,1,0,0,0,1
46970,415306,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,2006,3.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0
46972,477347,Night at the Museum (2006),Action|Comedy|Fantasy,2006,3.239130435,1,0,0,0,1,0,0,0,1,0,0,0,0,0
46976,420223,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,2006,3.693181818,0,0,0,0,1,0,0,1,1,0,0,1,0,0
47044,430357,Miami Vice (2006),Action|Crime|Drama|Thriller,2006,2.75,1,0,0,0,0,1,0,1,0,0,0,0,0,1
47099,454921,"Pursuit of Happyness, The (2006)",Drama,2006,3.793478261,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47200,479884,Crank (2006),Action|Thriller,2006,3.428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47518,384793,Accepted (2006),Comedy,2006,2.928571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47610,443543,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,2006,3.779069767,0,0,0,0,0,0,0,1,1,0,1,1,0,0
47629,436697,The Queen (2006),Drama,2006,3.730769231,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47997,387808,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,2006,3.722222222,0,1,0,0,1,0,0,0,0,0,0,0,1,1
48043,414993,"Fountain, The (2006)",Drama|Fantasy|Romance,2006,3.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0
48082,354899,"Science of Sleep, The (La science des rÃªves) (2006)",Comedy|Drama|Fantasy|Romance,2006,3.863636364,0,0,0,0,1,0,0,1,1,0,0,1,0,0
48304,472043,Apocalypto (2006),Adventure|Drama|Thriller,2006,3.605263158,0,1,0,0,0,0,0,1,0,0,0,0,0,1
48385,443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006,3.346153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48394,457430,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,2006,3.814814815,0,0,0,0,0,0,0,1,1,0,0,0,0,1
48516,407887,"Departed, The (2006)",Crime|Drama|Thriller,2006,4.252336449,0,0,0,0,0,1,0,1,0,0,0,0,0,1
48738,455590,"Last King of Scotland, The (2006)",Drama|Thriller,2006,3.975,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48774,206634,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006,3.9453125,1,1,0,0,0,0,0,1,0,0,0,0,1,1
48780,482571,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,2006,4.005555556,0,0,0,0,0,0,0,1,0,0,1,0,1,1
48783,418689,Flags of Our Fathers (2006),Drama,2006,3.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48877,489270,Saw III (2006),Crime|Horror|Thriller,2006,3.045454545,0,0,0,0,0,1,0,0,0,1,0,0,0,1
49272,381061,Casino Royale (2006),Action|Adventure|Thriller,2006,3.944444444,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49274,366548,Happy Feet (2006),Adventure|Animation|Children|Comedy,2006,2.681818182,0,1,1,1,1,0,0,0,0,0,0,0,0,0
49278,453467,DÃ©jÃ  Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,2006,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
49286,457939,"Holiday, The (2006)",Comedy|Romance,2006,3.208333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49530,450259,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller,2006,3.764150943,1,1,0,0,0,1,0,1,0,0,0,0,0,1
49649,449010,Eragon (2006),Action|Adventure|Fantasy,2006,2.333333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0
49651,479143,Rocky Balboa (2006),Action|Drama,2006,3.321428571,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50068,498380,Letters from Iwo Jima (2006),Drama,2006,3.705882353,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50794,475394,Smokin' Aces (2006),Action|Crime|Drama|Thriller,2006,3.1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
50872,382932,Ratatouille (2007),Animation|Children|Drama,2007,3.868055556,0,0,1,1,0,0,0,1,0,0,0,0,0,0
51077,259324,Ghost Rider (2007),Action|Fantasy|Thriller,2007,2.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1
51084,758766,Music and Lyrics (2007),Comedy|Romance,2007,3.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51086,481369,"Number 23, The (2007)",Drama|Mystery|Thriller,2007,2.928571429,0,0,0,0,0,0,0,1,0,0,1,0,0,1
51255,425112,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,2007,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0
51412,435705,Next (2007),Action|Sci-Fi|Thriller,2007,2.821428571,1,0,0,0,0,0,0,0,0,0,0,0,1,1
51540,443706,Zodiac (2007),Crime|Drama|Thriller,2007,3.710526316,0,0,0,0,0,1,0,1,0,0,0,0,0,1
51662,416449,300 (2007),Action|Fantasy,2007,3.68125,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51935,822854,Shooter (2007),Action|Drama|Thriller,2007,3.86,1,0,0,0,0,0,0,1,0,0,0,0,0,1
52245,445934,Blades of Glory (2007),Comedy|Romance,2007,3.088235294,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52281,462322,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,2007,3.425925926,1,0,0,0,0,1,0,0,0,1,0,0,1,1
52287,396555,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007,3.545454545,1,1,1,1,1,0,0,0,0,0,0,0,1,0
52328,448134,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,2007,3.642857143,0,1,0,0,0,0,0,1,0,0,0,0,1,1
52458,486822,Disturbia (2007),Drama|Thriller,2007,3.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52604,488120,Fracture (2007),Crime|Drama|Mystery|Thriller,2007,3.666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,1
52722,413300,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller,2007,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1
52973,478311,Knocked Up (2007),Comedy|Drama|Romance,2007,3.653846154,0,0,0,0,1,0,0,1,0,0,0,1,0,0
52975,427327,Hairspray (2007),Comedy|Drama,2007,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0
53000,463854,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,2007,3.595238095,0,0,0,0,0,0,0,0,0,1,0,0,1,1
53121,413267,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,2007,3.023809524,0,1,1,1,1,0,0,0,1,0,0,0,0,0
53125,449088,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,2007,3.4375,1,1,0,0,1,0,0,0,1,0,0,0,0,0
53322,496806,Ocean's Thirteen (2007),Crime|Thriller,2007,3.484848485,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53464,486576,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2007,2.575,1,1,0,0,0,0,0,0,0,0,0,0,1,0
53519,1028528,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,2007,3.134615385,1,1,0,0,0,1,0,0,0,1,0,0,0,1
53894,386032,Sicko (2007),Documentary|Drama,2007,3.714285714,0,0,0,0,0,0,1,1,0,0,0,0,0,0
53953,450385,1408 (2007),Drama|Horror|Thriller,2007,3.16,0,0,0,0,0,0,0,1,0,1,0,0,0,1
53972,337978,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,2007,3.40625,1,1,0,0,0,1,0,0,0,0,0,0,0,1
53993,413099,Evan Almighty (2007),Comedy|Fantasy,2007,2.538461538,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53996,418279,Transformers (2007),Action|Sci-Fi|Thriller,2007,3.346153846,1,0,0,0,0,0,0,0,0,0,0,0,1,1
54001,373889,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy,2007,3.862068966,0,1,0,0,0,0,0,1,1,0,0,0,0,0
54004,762107,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2007,3.454545455,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54190,445922,Across the Universe (2007),Drama|Fantasy|Romance,2007,4.045454545,0,0,0,0,0,0,0,1,1,0,0,1,0,0
54259,486655,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2007,3.602941176,0,1,0,0,1,0,0,0,1,0,0,1,0,0
54272,462538,"Simpsons Movie, The (2007)",Animation|Comedy,2007,3.619565217,0,0,1,0,1,0,0,0,0,0,0,0,0,0
54286,440963,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2007,3.697530864,1,0,0,0,0,1,0,0,0,0,0,0,0,1
54503,829482,Superbad (2007),Comedy,2007,3.863636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54881,923752,"King of Kong, The (2007)",Documentary,2007,3.916666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54995,1077258,Planet Terror (2007),Action|Horror|Sci-Fi,2007,3.795454545,1,0,0,0,0,0,0,0,0,1,0,0,1,0
54997,381849,3:10 to Yuma (2007),Action|Crime|Drama,2007,4.06,1,0,0,0,0,1,0,1,0,0,0,0,0,0
54999,465602,Shoot 'Em Up (2007),Action|Comedy|Crime,2007,3.458333333,1,0,0,0,1,1,0,0,0,0,0,0,0,0
55052,783233,Atonement (2007),Drama|Romance,2007,3.538461538,0,0,0,0,0,0,0,1,0,0,0,1,0,0
55118,765443,Eastern Promises (2007),Crime|Drama|Thriller,2007,4.026315789,0,0,0,0,0,1,0,1,0,0,0,0,0,1
55232,432021,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,2007,2.95,1,0,0,0,0,0,0,0,0,1,0,0,1,1
55247,758758,Into the Wild (2007),Action|Adventure|Drama,2007,3.902439024,1,1,0,0,0,0,0,1,0,0,0,0,0,0
55269,838221,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,2007,3.428571429,0,1,0,0,1,0,0,1,0,0,0,0,0,0
55276,465538,Michael Clayton (2007),Drama|Thriller,2007,3.911764706,0,0,0,0,0,0,0,1,0,0,0,0,0,1
55282,389722,30 Days of Night (2007),Horror|Thriller,2007,3.181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55290,452623,Gone Baby Gone (2007),Crime|Drama|Mystery,2007,3.45,0,0,0,0,0,1,0,1,0,0,1,0,0,0
55363,443680,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama,2007,4.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
55442,808417,Persepolis (2007),Animation|Drama,2007,4.181818182,0,0,1,0,0,0,0,1,0,0,0,0,0,0
55721,861739,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,2007,4.3,1,0,0,0,0,1,0,1,0,0,0,0,0,1
55765,765429,American Gangster (2007),Crime|Drama|Thriller,2007,3.905405405,0,0,0,0,0,1,0,1,0,0,0,0,0,1
55768,389790,Bee Movie (2007),Animation|Comedy,2007,3.15,0,0,1,0,1,0,0,0,0,0,0,0,0,0
55820,477348,No Country for Old Men (2007),Crime|Drama,2007,3.8984375,0,0,0,0,0,1,0,1,0,0,0,0,0,0
55830,799934,Be Kind Rewind (2008),Comedy,2008,3.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56145,884328,"Mist, The (2007)",Horror|Sci-Fi,2007,3.428571429,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56152,461770,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Romance,2007,3.676470588,0,1,1,1,1,0,0,0,1,0,0,1,0,0
56171,385752,"Golden Compass, The (2007)",Adventure|Children|Fantasy,2007,3.111111111,0,1,0,1,0,0,0,0,1,0,0,0,0,0
56174,480249,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller,2007,3.483870968,1,0,0,0,0,0,0,0,0,1,0,0,1,1
56251,471711,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,2007,3.9,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56367,467406,Juno (2007),Comedy|Drama|Romance,2007,3.769230769,0,0,0,0,1,0,0,1,0,0,0,1,0,0
56587,825232,"Bucket List, The (2007)",Comedy|Drama,2007,3.230769231,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56757,408236,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Thriller,2007,3.716666667,0,0,0,0,0,0,0,1,0,1,0,0,0,1
56775,465234,National Treasure: Book of Secrets (2007),Action|Adventure,2007,3.041666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56782,469494,There Will Be Blood (2007),Drama,2007,4.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56941,431308,P.S. I Love You (2007),Comedy|Drama|Romance,2007,3.090909091,0,0,0,0,1,0,0,1,0,0,0,1,0,0
56949,988595,27 Dresses (2008),Comedy|Romance,2008,3.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57368,1060277,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,2008,3.351851852,1,0,0,0,0,0,0,0,0,0,1,0,1,1
57504,808506,"Girl Who Leapt Through Time, The (Toki o kakeru shÃ´jo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,2006,4.1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
57640,411477,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,2008,3.805555556,1,1,0,0,0,0,0,0,1,0,0,0,1,0
57669,780536,In Bruges (2008),Comedy|Crime|Drama|Thriller,2008,4.158536585,0,0,0,0,1,1,0,1,0,0,0,0,0,1
58025,489099,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,2008,3,1,1,0,0,0,0,0,1,0,0,0,0,1,1
58047,832266,"Definitely, Maybe (2008)",Comedy|Drama|Romance,2008,3.428571429,0,0,0,0,1,0,0,1,0,0,0,1,0,0
58156,839980,Semi-Pro (2008),Comedy,2008,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58293,443649,"10,000 BC (2008)",Adventure|Romance|Thriller,2008,2.705882353,0,1,0,0,0,0,0,0,0,0,0,1,0,1
58295,200465,"Bank Job, The (2008)",Action|Crime|Thriller,2008,3.615384615,1,0,0,0,0,1,0,0,0,0,0,0,0,1
58559,468569,"Dark Knight, The (2008)",Action|Crime|Drama,2008,4.238255034,1,0,0,0,0,1,0,1,0,0,0,0,0,0
58803,478087,21 (2008),Crime|Drama|Romance|Thriller,2008,3.75,0,0,0,0,0,1,0,1,0,0,0,1,0,1
58998,800039,Forgetting Sarah Marshall (2008),Comedy|Romance,2008,3.769230769,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59022,481536,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,2008,3.307692308,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59258,871426,Baby Mama (2008),Comedy,2008,3.136363636,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59315,371746,Iron Man (2008),Action|Adventure|Sci-Fi,2008,3.824468085,1,1,0,0,0,0,0,0,0,0,0,0,1,0
59369,936501,Taken (2008),Action|Crime|Drama|Thriller,2008,3.619047619,1,0,0,0,0,1,0,1,0,0,0,0,0,1
59387,460791,"Fall, The (2006)",Adventure|Drama|Fantasy,2006,3.954545455,0,1,0,0,0,0,0,1,1,0,0,0,0,0
59501,499448,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,2008,3.541666667,0,1,0,1,0,0,0,0,1,0,0,0,0,0
59615,367882,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,2008,2.833333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0
59725,1000774,Sex and the City (2008),Comedy|Romance,2008,2.409090909,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59784,441773,Kung Fu Panda (2008),Action|Animation|Children|Comedy,2008,3.444444444,1,0,1,1,1,0,0,0,0,0,0,0,0,0
59900,960144,You Don't Mess with the Zohan (2008),Comedy,2008,2.866666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60040,800080,"Incredible Hulk, The (2008)",Action|Sci-Fi,2008,3.171428571,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60069,910970,WALLÂ·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,2008,4.057692308,0,1,1,1,0,0,0,0,0,0,0,1,1,0
60072,493464,Wanted (2008),Action|Thriller,2008,3.159090909,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60074,448157,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,2008,3.034482759,1,1,0,0,1,1,0,0,1,0,0,0,0,0
60126,425061,Get Smart (2008),Action|Comedy,2008,3.46875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60397,795421,Mamma Mia! (2008),Comedy|Romance,2008,2.964285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60684,409459,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2009,3.988372093,1,0,0,0,0,0,0,1,0,0,1,0,1,1
60756,838283,Step Brothers (2008),Comedy,2008,3.553571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60950,497465,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,2008,3.09375,0,0,0,0,1,0,0,1,0,0,0,1,0,0
61024,910936,Pineapple Express (2008),Action|Comedy|Crime,2008,3.677419355,1,0,0,0,1,1,0,0,0,0,0,0,0,0
61132,942385,Tropic Thunder (2008),Action|Adventure|Comedy,2008,3.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0
61240,1139797,Let the Right One In (LÃ¥t den rÃ¤tte komma in) (2008),Drama|Fantasy|Horror|Romance,2008,3.911764706,0,0,0,0,0,0,0,1,1,1,0,1,0,0
61323,887883,Burn After Reading (2008),Comedy|Crime|Drama,2008,3.487179487,0,0,0,0,1,1,0,1,0,0,0,0,0,0
62155,981227,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,2008,3.35,0,0,0,0,1,0,0,1,0,0,0,1,0,0
62374,758774,Body of Lies (2008),Action|Drama|Thriller,2008,3.772727273,1,0,0,0,0,0,0,1,0,0,0,0,0,1
62849,1032755,RocknRolla (2008),Action|Crime,2008,3.769230769,1,0,0,0,0,1,0,0,0,0,0,0,0,0
62999,479952,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy,2008,3.692307692,1,1,1,1,1,0,0,0,0,0,0,0,0,0
63082,1010048,Slumdog Millionaire (2008),Crime|Drama|Romance,2008,3.809859155,0,0,0,0,0,1,0,1,0,0,0,1,0,0
63113,830515,Quantum of Solace (2008),Action|Adventure|Thriller,2008,3.457142857,1,1,0,0,0,0,0,0,0,0,0,0,0,1
63131,430922,Role Models (2008),Comedy,2008,3.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63859,397892,Bolt (2008),Action|Adventure|Animation|Children|Comedy,2008,3.388888889,1,1,1,1,1,0,0,0,0,0,0,0,0,0
63876,1013753,Milk (2008),Drama,2008,3.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63992,1099212,Twilight (2008),Drama|Fantasy|Romance|Thriller,2008,2.409090909,0,0,0,0,0,0,0,1,1,0,0,1,0,1
64614,1205489,Gran Torino (2008),Crime|Drama,2008,3.945652174,0,0,0,0,0,1,0,1,0,0,0,0,0,0
64716,814314,Seven Pounds (2008),Drama,2008,4.136363636,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64839,1125849,"Wrestler, The (2008)",Drama,2008,3.735294118,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64957,421715,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,2008,3.594594595,0,0,0,0,0,0,0,1,1,0,1,1,0,0
64969,1068680,Yes Man (2008),Comedy,2008,3.617647059,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64983,985699,Valkyrie (2008),Drama|Thriller,2008,3.409090909,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65088,960731,Bedtime Stories (2008),Adventure|Children|Comedy,2008,3.363636364,0,1,0,1,1,0,0,0,0,0,0,0,0,0
65230,822832,Marley & Me (2008),Comedy|Drama,2008,3.142857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0
65261,876563,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,2008,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0
65514,1220719,Ip Man (2008),Action|Drama,2008,3.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66097,327597,Coraline (2009),Animation|Fantasy|Thriller,2009,3.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1
66203,1001508,He's Just Not That Into You (2009),Comedy|Drama|Romance,2009,2.818181818,0,0,0,0,1,0,0,1,0,0,0,1,0,0
66934,1227926,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Sci-Fi,2008,3.916666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
67087,1155056,"I Love You, Man (2009)",Comedy,2009,3.529411765,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67255,1132620,"Girl with the Dragon Tattoo, The (MÃ¤n som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,2009,3.94,0,0,0,0,0,1,0,1,0,0,1,0,0,1
67734,1091722,Adventureland (2009),Comedy|Drama,2009,3.333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0
67923,1013752,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,2009,3.25,1,0,0,0,0,1,0,1,0,0,0,0,0,1
68135,974661,17 Again (2009),Comedy|Drama,2009,3.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0
68157,361748,Inglourious Basterds (2009),Action|Drama,2009,4.136363636,1,0,0,0,0,0,0,1,0,0,0,0,0,0
68237,1182345,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009,3.96875,0,0,0,0,0,0,0,1,0,0,1,0,1,1
68319,458525,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2009,2.865384615,1,0,0,0,0,0,0,0,0,0,0,0,1,1
68358,796366,Star Trek (2009),Action|Adventure|Sci-Fi,2009,3.86440678,1,1,0,0,0,0,0,0,0,0,0,0,1,0
68554,808151,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,2009,3.264705882,0,0,0,0,0,1,0,1,0,0,1,0,0,1
68791,438488,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,2009,3.25,1,1,0,0,0,0,0,0,0,0,0,0,1,1
68793,1078912,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy,2009,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68954,1049413,Up (2009),Adventure|Animation|Children|Drama,2009,4.004761905,0,1,1,1,0,0,0,1,0,0,0,0,0,0
69122,1119646,"Hangover, The (2009)",Comedy|Crime,2009,3.631578947,0,0,0,0,1,1,0,0,0,0,0,0,0,0
69406,1041829,"Proposal, The (2009)",Comedy|Romance,2009,3.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69481,887912,"Hurt Locker, The (2008)",Action|Drama|Thriller,2008,4.058823529,1,0,0,0,0,0,0,1,0,0,0,0,0,1
69526,1055369,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi,2009,2.425,1,1,0,0,0,0,0,0,0,0,0,0,1,0
69644,1080016,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,2009,2.607142857,1,1,1,1,1,0,0,0,0,0,0,1,0,0
69757,1022603,(500) Days of Summer (2009),Comedy|Drama|Romance,2009,3.666666667,0,0,0,0,1,0,0,1,0,0,0,1,0,0
69784,889583,BrÃ¼no (Bruno) (2009),Comedy,2009,3.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69844,417741,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance,2009,3.887931034,0,1,0,0,0,0,0,0,1,0,1,1,0,0
69951,1054606,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,2009,3.8125,0,0,0,0,0,0,0,1,1,0,0,0,0,0
70183,1142988,"Ugly Truth, The (2009)",Comedy|Drama|Romance,2009,3.666666667,0,0,0,0,1,0,0,1,0,0,0,1,0,0
70286,1136608,District 9 (2009),Mystery|Sci-Fi|Thriller,2009,3.776923077,0,0,0,0,0,0,0,0,0,0,1,0,1,1
70293,1135503,Julie & Julia (2009),Comedy|Drama|Romance,2009,2.958333333,0,0,0,0,1,0,0,1,0,0,0,1,0,0
71057,472033,9 (2009),Adventure|Animation|Sci-Fi,2009,3.642857143,0,1,1,0,0,0,0,0,0,0,0,0,1,0
71264,844471,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy,2009,3.529411765,0,0,1,1,0,0,0,0,1,0,0,0,0,0
71464,1019452,"Serious Man, A (2009)",Comedy|Drama,2009,3.227272727,0,0,0,0,1,0,0,1,0,0,0,0,0,0
71530,986263,Surrogates (2009),Action|Sci-Fi|Thriller,2009,3.035714286,1,0,0,0,0,0,0,0,0,0,0,0,1,1
71535,1156398,Zombieland (2009),Action|Comedy|Horror,2009,3.877358491,1,0,0,0,1,0,0,0,0,1,0,0,0,0
71745,386117,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy,2009,2.666666667,0,1,0,1,0,0,0,1,1,0,0,0,0,0
71899,978762,Mary and Max (2009),Animation|Comedy|Drama,2009,4.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0
72011,1193138,Up in the Air (2009),Drama|Romance,2009,3.71875,0,0,0,0,0,0,0,1,0,0,0,1,0,0
72226,432283,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,2009,4.083333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0
72378,1190080,2012 (2009),Action|Drama|Sci-Fi|Thriller,2009,2.619047619,1,0,0,0,0,0,0,1,0,0,0,0,1,1
72641,878804,"Blind Side, The  (2009)",Drama,2009,3.677419355,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72737,780521,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Romance,2009,3.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0
72998,499549,Avatar (2009),Action|Adventure|Sci-Fi,2009,3.603092784,1,1,0,0,0,0,0,0,0,0,0,0,1,0
73017,988045,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,2009,3.853448276,1,0,0,0,0,1,0,0,0,0,1,0,0,1
73321,1037705,"Book of Eli, The (2010)",Action|Adventure|Drama,2010,3.28125,1,1,0,0,0,0,0,1,0,0,0,0,0,0
74458,1130884,Shutter Island (2010),Drama|Mystery|Thriller,2010,4.02238806,0,0,0,0,0,0,0,1,0,0,1,0,0,1
74789,1014759,Alice in Wonderland (2010),Adventure|Fantasy,2010,2.875,0,1,0,0,0,0,0,0,1,0,0,0,0,0
76077,1231587,Hot Tub Time Machine (2010),Comedy|Sci-Fi,2010,3.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
76093,892769,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy,2010,3.943396226,0,1,1,1,0,0,0,0,1,0,0,0,0,0
